Smart Lagoon monitoring buoy
Mar Menor, Murcia, Spain

Sensor abbreviations:
EC1550 = EC-1550 ESS Earth Conductivity Sensor
THERMI = Beta Therm 100KSA Thermistor

DATE        TIME(UTC+1)   T(0.5m)    T(1m)      T(1.5m)    T(2m)      T(2.5m)    T(3m)      T(4m)      T(5m)      T(6m)   
                         THERMI     EC1550     THERMI     THERMI     THERMI     EC1550     THERMI     THERMI     EC1550  
yyyy-mm-dd  HH:MM:SS    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C) 
2022-10-23  22:30:00    23.4479    23.5509    23.5065    23.5068    23.4463    23.4891    23.4663    23.5614    23.5887
2022-10-23  23:30:00    23.4308    23.5270    23.4913    23.4927    23.4326    23.4633    23.4525    23.5473    23.5887
2022-10-24  00:30:00    23.4139    23.5110    23.4799    23.4808    23.4211    23.4513    23.4421    23.5372    23.5807
2022-10-24  01:30:00    23.4064    23.5011    23.4694    23.4688    23.4085    23.4633    23.4282    23.5240    23.5708
2022-10-24  02:30:00    23.3973    23.4633    23.4604    23.4608    23.4009    23.4712    23.4207    23.5158    23.5449
2022-10-24  03:30:00    23.3787    23.4473    23.4459    23.4460    23.3850    23.4533    23.4054    23.5007    23.5051
2022-10-24  04:30:00    23.3760    23.4652    23.4385    23.4383    23.3772    23.4294    23.3951    23.4905    23.4533
2022-10-24  05:30:00    23.3525    23.4374    23.4183    23.4183    23.3589    23.4195    23.3795    23.4747    23.4573
2022-10-24  06:30:00    23.3405    23.4314    23.4090    23.4083    23.3479    23.3836    23.3678    23.4628    23.4633
2022-10-24  07:30:00    23.3192    23.4433    23.3867    23.3865    23.3264    23.3617    23.3469    23.4437    23.4414
2022-10-24  08:30:00    23.3007    23.4394    23.3706    23.3692    23.3111    23.3717    23.3309    23.4284    23.4394
2022-10-24  09:30:00    23.3267    23.4672    23.3979    23.3910    23.3332    23.4135    23.3438    23.4407    23.4712
2022-10-24  10:30:00    23.4631    23.5190    23.4598    23.4402    23.3810    23.4254    23.3783    23.4605    23.4732
2022-10-24  11:30:00    23.7015    23.6185    23.5410    23.4990    23.4389    23.4871    23.4214    23.4933    23.4354
2022-10-24  12:30:00    23.9906    23.7639    23.6358    23.5681    23.4867    23.5389    23.4514    23.5181    23.4593
2022-10-24  13:30:00    24.0880    23.9132    23.7913    23.6280    23.5085    23.6126    23.4562    23.5405    23.5230
2022-10-24  14:30:00    23.9506    23.9829    24.0273    23.9590    23.7792    23.7081    23.4823    23.5723    23.5608
2022-10-24  15:30:00    23.9058    24.0167    23.9862    23.9544    23.8650    23.7917    23.5862    23.5971    23.6046
2022-10-24  16:30:00    23.8610    24.0067    23.9340    23.9209    23.8485    23.8395    23.7664    23.6238    23.6384
2022-10-24  17:30:00    23.8505    23.9510    23.9128    23.9084    23.8451    23.8833    23.8172    23.7288    23.6643
2022-10-24  18:30:00    23.7740    23.8933    23.8351    23.8347    23.7753    23.8674    23.7860    23.8331    23.6723
2022-10-24  19:30:00    23.7288    23.8415    23.7928    23.7914    23.7315    23.8475    23.7464    23.8195    23.6743
2022-10-24  20:30:00    23.6939    23.8216    23.7565    23.7567    23.6971    23.8057    23.7150    23.7971    23.6484
2022-10-24  21:30:00    23.6432    23.7818    23.7085    23.7085    23.6488    23.8017    23.6674    23.7584    23.6504
2022-10-24  22:30:00    23.6302    23.7778    23.6938    23.6940    23.6342    23.7579    23.6538    23.7460    23.6464
2022-10-24  23:30:00    23.6142    23.7340    23.6769    23.6767    23.6172    23.7479    23.6373    23.7319    23.6663
2022-10-25  00:30:00    23.6046    23.7141    23.6680    23.6681    23.6080    23.6942    23.6283    23.7232    23.6464
2022-10-25  01:30:00    23.5776    23.7002    23.6475    23.6490    23.5899    23.6723    23.6105    23.7047    23.6365
2022-10-25  02:30:00    23.5577    23.6842    23.6252    23.6262    23.5664    23.6484    23.5868    23.6822    23.6444
2022-10-25  03:30:00    23.5367    23.6404    23.5998    23.5995    23.5396    23.6444    23.5595    23.6542    23.6424
2022-10-25  04:30:00    23.5097    23.6325    23.5760    23.5757    23.5167    23.6185    23.5371    23.6321    23.5668
2022-10-25  05:30:00    23.4785    23.6106    23.5420    23.5425    23.4821    23.6165    23.5022    23.5940    23.5309
2022-10-25  06:30:00    23.4361    23.5608    23.5031    23.5062    23.4461    23.5648    23.4653    23.5596    23.5031
2022-10-25  07:30:00    23.4002    23.5309    23.4651    23.4652    23.4050    23.4931    23.4271    23.5235    23.4473
2022-10-25  08:30:00    23.3679    23.5230    23.4367    23.4353    23.3753    23.4792    23.3932    23.4894    23.4055
2022-10-25  09:30:00    23.3395    23.5011    23.4089    23.4065    23.3495    23.4553    23.3628    23.4602    23.3936
2022-10-25  10:30:00    23.3900    23.5031    23.4552    23.4438    23.3897    23.4394    23.3908    23.4800    23.4195
2022-10-25  11:30:00    23.6430    23.5767    23.5310    23.4996    23.4452    23.4891    23.4262    23.5019    23.4414
2022-10-25  12:30:00    23.9719    23.6703    23.6351    23.5808    23.5121    23.5608    23.4586    23.5155    23.4852
2022-10-25  13:30:00    23.9797    23.7778    23.7611    23.6496    23.5524    23.6046    23.4935    23.5369    23.5071
2022-10-25  14:30:00    23.9326    23.8933    23.9677    23.8685    23.6367    23.7101    23.4953    23.5418    23.5349
2022-10-25  15:30:00    23.9951    23.9570    24.0567    24.0203    23.9033    23.7599    23.5110    23.5780    23.5230
2022-10-25  16:30:00    23.8898    23.9689    23.9645    23.9447    23.8198    23.8037    23.4818    23.5895    23.5309
2022-10-25  17:30:00    23.7718    23.9450    23.8382    23.8384    23.7696    23.8176    23.4759    23.5613    23.5130
2022-10-25  18:30:00    23.7088    23.8535    23.7703    23.7683    23.6984    23.8535    23.4457    23.5399    23.5110
2022-10-25  19:30:00    23.6437    23.7698    23.7049    23.7061    23.6463    23.8037    23.4844    23.5167    23.5150
2022-10-25  20:30:00    23.6246    23.7221    23.6859    23.6855    23.6256    23.7798    23.5415    23.4981    23.5290
2022-10-25  21:30:00    23.6124    23.6822    23.6742    23.6749    23.6158    23.7619    23.6173    23.4911    23.5090
2022-10-25  22:30:00    23.6004    23.6544    23.6634    23.6640    23.6036    23.7539    23.5038    23.5072    23.4911
2022-10-25  23:30:00    23.5772    23.6265    23.6385    23.6373    23.5762    23.6822    23.4888    23.5297    23.4852
2022-10-26  00:30:00    23.5415    23.5947    23.6035    23.6026    23.5374    23.6285    23.4432    23.5513    23.4473
2022-10-26  01:30:00    23.4816    23.5847    23.5431    23.5427    23.4818    23.5688    23.4748    23.5450    23.4155
2022-10-26  02:30:00    23.4294    23.5528    23.4906    23.4924    23.4341    23.5170    23.4546    23.5410    23.4155
2022-10-26  03:30:00    23.4019    23.5110    23.4625    23.4621    23.4018    23.4633    23.4228    23.5198    23.4573
2022-10-26  04:30:00    23.3651    23.5090    23.4303    23.4313    23.3719    23.4533    23.3935    23.4912    23.4553
2022-10-26  05:30:00    23.3409    23.4732    23.4053    23.4070    23.3477    23.4175    23.3735    23.4726    23.4633
2022-10-26  06:30:00    23.3167    23.4314    23.3796    23.3811    23.3210    23.4294    23.3401    23.4341    23.4433
2022-10-26  07:30:00    23.2740    23.4195    23.3373    23.3386    23.2795    23.3737    23.3010    23.3976    23.4334
2022-10-26  08:30:00    23.2604    23.3996    23.3271    23.3278    23.2680    23.3538    23.2873    23.3830    23.3816
2022-10-26  09:30:00    23.2479    23.3498    23.3162    23.3157    23.2575    23.3538    23.2737    23.3706    23.3637
2022-10-26  10:30:00    23.2594    23.3816    23.3291    23.3241    23.2663    23.3796    23.2780    23.3740    23.3438
2022-10-26  11:30:00    23.3107    23.4274    23.3797    23.3620    23.2984    23.3956    23.2999    23.3931    23.3597
2022-10-26  12:30:00    23.4622    23.4473    23.4584    23.4278    23.3683    23.4473    23.3336    23.4090    23.3319
2022-10-26  13:30:00    23.5408    23.4852    23.5208    23.4824    23.4164    23.4593    23.3521    23.4106    23.3398
2022-10-26  14:30:00    23.6893    23.6404    23.5321    23.4951    23.4343    23.4394    23.3219    23.4038    23.3418
2022-10-26  15:30:00    23.9075    23.7300    23.5824    23.5009    23.4073    23.4513    23.3006    23.3893    23.3558
2022-10-26  16:30:00    23.8589    23.8176    23.8061    23.5786    23.3948    23.4871    23.2825    23.3730    23.3657
2022-10-26  17:30:00    23.8442    23.8973    23.8839    23.7705    23.4918    23.4792    23.2814    23.3623    23.3677
2022-10-26  18:30:00    23.8770    23.9570    23.9118    23.8525    23.6863    23.4712    23.2753    23.3575    23.3757
2022-10-26  19:30:00    23.8199    23.8893    23.8593    23.8009    23.4872    23.4473    23.2619    23.3563    23.3697
2022-10-26  20:30:00    23.6991    23.8415    23.7489    23.7262    23.5595    23.4891    23.2607    23.3572    23.3398
2022-10-26  21:30:00    23.5982    23.7320    23.6580    23.6544    23.5816    23.4473    23.2591    23.3614    23.3120
2022-10-26  22:30:00    23.5084    23.6345    23.5695    23.5684    23.5047    23.4692    23.2611    23.3649    23.3597
2022-10-26  23:30:00    23.4248    23.5489    23.4825    23.4815    23.4203    23.4991    23.2847    23.3554    23.3597
2022-10-27  00:30:00    23.3658    23.5051    23.4265    23.4255    23.3638    23.5270    23.3004    23.3409    23.3518
2022-10-27  01:30:00    23.3167    23.4593    23.3795    23.3809    23.3203    23.4354    23.3163    23.3351    23.3976
2022-10-27  02:30:00    23.2524    23.4195    23.3169    23.3196    23.2600    23.3816    23.2837    23.3567    23.3538
2022-10-27  03:30:00    23.2096    23.3816    23.2718    23.2709    23.2110    23.3279    23.2327    23.3282    23.2920
2022-10-27  04:30:00    23.1661    23.3139    23.2299    23.2338    23.1741    23.2761    23.1955    23.2907    23.2383
2022-10-27  05:30:00    23.1329    23.2363    23.1980    23.1990    23.1385    23.2224    23.1592    23.2552    23.1885
2022-10-27  06:30:00    23.0948    23.1786    23.1576    23.1588    23.1003    23.2164    23.1220    23.2172    23.1407
2022-10-27  07:30:00    23.0590    23.1308    23.1234    23.1246    23.0640    23.2045    23.0817    23.1768    23.1607
2022-10-27  08:30:00    23.0264    23.1049    23.0918    23.0912    23.0311    23.1945    23.0514    23.1477    23.1388
2022-10-27  09:30:00    23.0249    23.1268    23.0907    23.0868    23.0273    23.1666    23.0418    23.1376    23.1248
2022-10-27  10:30:00    23.0776    23.2084    23.1323    23.1123    23.0503    23.1547    23.0486    23.1398    23.1388
2022-10-27  11:30:00    23.1964    23.2642    23.2417    23.1625    23.0690    23.1607    23.0500    23.1418    23.1049
2022-10-27  12:30:00    23.3044    23.3657    23.3662    23.3036    23.1531    23.1845    23.0397    23.1213    23.0969
2022-10-27  13:30:00    23.3944    23.4533    23.4622    23.4192    23.2851    23.2164    23.0040    23.0883    23.0512
2022-10-27  14:30:00    23.4859    23.5290    23.5570    23.5215    23.3830    23.2841    22.9842    23.0502    23.0472
2022-10-27  15:30:00    23.4655    23.5309    23.5387    23.5187    23.4153    23.3796    23.1334    22.9705    23.0054
2022-10-27  16:30:00    23.4362    23.5489    23.5017    23.4924    23.4203    23.4314    23.3450    22.9726    22.9675
2022-10-27  17:30:00    23.3844    23.5230    23.4433    23.4416    23.3799    23.4414    23.3545    22.9693    22.8919
2022-10-27  18:30:00    23.3329    23.4772    23.3869    23.3868    23.3267    23.4473    23.3354    23.2568    22.8939
2022-10-27  19:30:00    23.2890    23.4115    23.3448    23.3454    23.2852    23.4195    23.2991    23.3684    22.8720
2022-10-27  20:30:00    23.2602    23.3538    23.3153    23.3150    23.2554    23.3777    23.2740    23.3574    22.8680
2022-10-27  21:30:00    23.2264    23.2801    23.2819    23.2827    23.2239    23.3139    23.2430    23.3303    22.8939
2022-10-27  22:30:00    23.1915    23.2562    23.2486    23.2493    23.1904    23.3060    23.2106    23.3016    22.9516
2022-10-27  23:30:00    23.1514    23.2263    23.2092    23.2099    23.1505    23.2761    23.1684    23.2590    23.0034
2022-10-28  00:30:00    23.1146    23.1925    23.1705    23.1700    23.1107    23.2502    23.1292    23.2174    22.9994
2022-10-28  01:30:00    23.0729    23.2064    23.1289    23.1283    23.0683    23.1845    23.0870    23.1743    23.0312
2022-10-28  02:30:00    23.0232    23.1746    23.0825    23.0821    23.0223    23.1507    23.0427    23.1345    23.0352
2022-10-28  03:30:00    22.9694    23.1188    23.0296    23.0303    22.9706    23.1089    22.9905    23.0849    23.0213
2022-10-28  04:30:00    22.9284    23.0731    22.9900    22.9912    22.9319    23.0790    22.9535    23.0499    22.9894
2022-10-28  05:30:00    22.9088    23.0472    22.9668    22.9670    22.9076    23.0253    22.9282    23.0233    22.9516
2022-10-28  06:30:00    22.8748    22.9875    22.9314    22.9325    22.8734    22.9855    22.8949    22.9907    22.9337
2022-10-28  07:30:00    22.8553    22.9735    22.9105    22.9118    22.8525    22.9616    22.8734    22.9697    22.9337
2022-10-28  08:30:00    22.8393    22.9456    22.8980    22.8973    22.8377    22.9357    22.8578    22.9526    22.9078
2022-10-28  09:30:00    22.8520    22.9755    22.9102    22.9035    22.8435    22.9218    22.8574    22.9520    22.8561
2022-10-28  10:30:00    22.9522    23.0452    22.9834    22.9503    22.8741    22.9536    22.8674    22.9553    22.8839
2022-10-28  11:30:00    23.1311    23.1029    23.1370    23.0504    22.9441    22.9835    22.8964    22.9695    22.8959
2022-10-28  12:30:00    23.2349    23.2025    23.2933    23.1709    23.0014    23.0253    22.9096    22.9742    22.8899
2022-10-28  13:30:00    23.2989    23.3339    23.3649    23.3241    23.1751    23.1049    22.9361    22.9766    22.9038
2022-10-28  14:30:00    23.4002    23.4055    23.4667    23.4262    23.2925    23.2005    22.9630    22.9702    22.9536
2022-10-28  15:30:00    23.3956    23.4155    23.4549    23.4302    23.3300    23.2582    23.0768    22.9661    22.9516
2022-10-28  16:30:00    23.3383    23.4294    23.3974    23.3908    23.3223    23.3219    23.2639    22.9765    22.9158
2022-10-28  17:30:00    23.3061    23.4015    23.3618    23.3598    23.2989    23.3617    23.2939    23.0896    22.9018
2022-10-28  18:30:00    23.2519    23.3299    23.3063    23.3059    23.2466    23.3418    23.2608    23.2311    22.9058
2022-10-28  19:30:00    23.1948    23.2721    23.2495    23.2497    23.1906    23.2901    23.2045    23.2415    22.8959
2022-10-28  20:30:00    23.1376    23.2463    23.1918    23.1919    23.1332    23.2482    23.1503    23.2323    22.9138
2022-10-28  21:30:00    23.0983    23.2104    23.1533    23.1539    23.0957    23.2064    23.1156    23.2056    22.9556
2022-10-28  22:30:00    23.0699    23.2064    23.1253    23.1253    23.0667    23.1945    23.0864    23.1727    23.0133
2022-10-28  23:30:00    23.0463    23.1806    23.1027    23.1033    23.0448    23.1626    23.0627    23.1521    23.0412
2022-10-29  00:30:00    23.0190    23.1726    23.0753    23.0755    23.0160    23.1407    23.0374    23.1333    23.0671
2022-10-29  01:30:00    23.0032    23.1427    23.0593    23.0595    23.0002    23.0950    23.0206    23.1147    23.0830
2022-10-29  02:30:00    22.9819    23.1368    23.0371    23.0370    22.9779    23.0830    22.9980    23.0935    23.0631
2022-10-29  03:30:00    22.9521    23.0631    23.0076    23.0079    22.9494    23.0531    22.9704    23.0654    23.0372
2022-10-29  04:30:00    22.9487    23.0452    23.0059    23.0058    22.9458    23.0392    22.9661    23.0605    23.0054
2022-10-29  05:30:00    22.9294    23.0113    22.9856    22.9858    22.9269    23.0173    22.9476    23.0437    22.9994
2022-10-29  06:30:00    22.9330    23.0133    22.9913    22.9922    22.9334    23.0133    22.9549    23.0493    22.9715
2022-10-29  07:30:00    22.9224    22.9815    22.9789    22.9775    22.9171    23.0233    22.9331    23.0269    23.0054
2022-10-29  08:30:00    22.9301    22.9974    22.9896    22.9885    22.9303    22.9914    22.9473    23.0392    22.9735
2022-10-29  09:30:00    22.9490    23.0133    23.0079    23.0052    22.9455    22.9775    22.9603    23.0539    23.0233
2022-10-29  10:30:00    22.9683    23.0472    23.0305    23.0271    22.9685    22.9875    22.9807    23.0749    23.0392
2022-10-29  11:30:00    23.0025    23.0631    23.0631    23.0606    23.0014    23.0293    23.0143    23.1080    23.0671
